방송일시,방송시간,상품명,상품군,판매단가
2020-04-28,21:40,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-28,21:41,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-28,22:00,연세두유연세고소한검은콩&고칼슘두유190mlX60팩(3box/20입),농수축,26910
2020-04-28,22:01,특등급해남꿀고구마8kg(150~250g1박스+250~380g1박스),농수축,29900
2020-04-28,22:20,영산포숙성홍어회7팩,농수축,28900
2020-04-28,22:22,영산포숙성홍어회7팩,농수축,28900
2020-04-28,22:40,영산포숙성홍어회7팩,농수축,28900
2020-04-28,22:42,영산포숙성홍어회7팩,농수축,28900
2020-04-28,23:00,영산포숙성홍어회7팩,농수축,28900
2020-04-28,23:02,영산포숙성홍어회7팩,농수축,28900
2020-04-28,23:20,카파드로즈패키지10종(3차),속옷,58000
2020-04-28,23:22,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-28,23:40,카파드로즈패키지10종(3차),속옷,58000
2020-04-28,23:42,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-30,0:22,(무이자)굿프렌드스트레칭안마매트(GOOD-A7),생활용품,198000
2020-04-30,1:22,예쎄랑세배색니트셋업2종,의류,48000
2020-04-30,2:20,NNF텐셀팬츠3종,의류,48000
2020-04-30,3:20,1초다진양념3종세트(마늘5봉+청양고추3봉+생강2봉)+무료체험,농수축,39900
2020-04-30,5:21,휴렉음식물처리기+홈케어서비스,무형,0
2020-04-30,6:21,에레키반1300자석패치3팩(총180매),건강기능,69900
2020-04-30,7:21,CERINIbyPAT남성카라티셔츠4종,의류,48900
2020-04-30,8:21,프리모5단+5단+3단폴딩선반,주방,189000
2020-04-30,9:21,(무이자)삼성UHDTV75형(KU75UT7000FXKR)+삼성사운드바(HW-T450),가전,2220000
2020-04-30,10:21,유귀열의귀한갓김치5kg,농수축,29900
2020-04-30,11:20,카파드로즈패키지10종(3차),속옷,58000
2020-04-30,11:21,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-30,11:40,카파드로즈패키지10종(3차),속옷,58000
2020-04-30,11:41,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-30,12:00,카파드로즈패키지10종(3차),속옷,58000
2020-04-30,12:01,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-04-30,12:21,바디프랜드엘리제,무형,0
2020-04-30,13:20,아키풀커버라이크라레이스패키지총7세트(106차),속옷,78900
2020-04-30,13:21,아키라이크라릴렉스보정브라패키지총8세트(뉴아키28차),속옷,98900
2020-04-30,13:40,아키풀커버라이크라레이스패키지총7세트(106차),속옷,78900
2020-04-30,13:41,아키라이크라릴렉스보정브라패키지총8세트(뉴아키28차),속옷,98900
2020-04-30,14:00,아키풀커버라이크라레이스패키지총7세트(106차),속옷,78900
2020-04-30,14:01,아키라이크라릴렉스보정브라패키지총8세트(뉴아키28차),속옷,98900
2020-04-30,14:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-04-30,15:21,신일써큘레이터스탠드블랙+블랙(SIF-PC30DCC),생활용품,238000
2020-04-30,16:21,캐리어에어컨AMC16VA2SAWGH,가전,1949000
2020-04-30,17:21,김정문의섬진강재첩국11팩/3.3kg,농수축,38900
2020-04-30,18:21,프로스펙스2020퍼포먼스트렁크패키지10종,속옷,48900
2020-04-30,19:21,테팔청소기에어포스360에센셜,생활용품,249000
2020-04-30,20:20,영광生모시떡50개(동부기피30개+검정깨20개),농수축,16900
2020-04-30,20:21,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-30,20:40,영광生모시떡50개(동부기피30개+검정깨20개),농수축,16900
2020-04-30,20:41,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-30,21:00,영광生모시떡50개(동부기피30개+검정깨20개),농수축,16900
2020-04-30,21:01,영광生모시떡100개(동부기피70개+검정깨30개),농수축,29900
2020-04-30,21:21,옛날그쥐포110장(11팩),농수축,31900
2020-04-30,22:22,2020쿠쿠전기밥솥10인용(CRP-QS107FG/FS)+찜전골냄비+홈세트16P,주방,207000
2020-04-30,23:22,DB손해보험참좋은운전자보험,무형,0
2020-05-01,0:22,비버리힐스폴로클럽남성기초세트X3+골드아이크림X2+쇼핑백,이미용,39800
2020-05-01,1:20,마르조여성샌즈항공점퍼2종,의류,38800
2020-05-01,1:22,마르조여성벨리타풀코디4종,의류,58800
2020-05-01,1:40,마르조여성샌즈항공점퍼2종,의류,38800
2020-05-01,1:42,마르조여성벨리타풀코디4종,의류,58800
2020-05-01,2:00,마르조여성벨리타풀코디4종,의류,58800
2020-05-01,2:20,도루코페이스5스타일면도기세트(1+1세트),생활용품,56000
2020-05-01,3:20,오즈페토소가죽올데이슬립온,잡화,33000
2020-05-01,5:21,김정문알로에큐어수딩썬젤6종,이미용,58900
2020-05-01,6:20,마르조여성샌즈항공점퍼2종,의류,38800
2020-05-01,6:21,마르조여성카밀라롱블라우스3종,의류,28800
2020-05-01,6:40,마르조여성샌즈항공점퍼2종,의류,38800
2020-05-01,6:41,마르조여성카밀라롱블라우스3종,의류,28800
2020-05-01,7:00,마르조여성샌즈항공점퍼2종,의류,38800
2020-05-01,7:01,마르조여성카밀라롱블라우스3종,의류,28800
2020-05-01,7:21,(일시불)박경호녹용활력명작6박스/120포,건강기능,138000
2020-05-01,8:21,글라스락웨이브유리밀폐용기14종,주방,49800
2020-05-01,9:21,주원산훈제오리세트14팩(미소오리훈제X7+싸먹는오리X7+겨자소스),농수축,38900
2020-05-01,10:21,맥널티싱글오리진핸드드립커피5종17박스+커피포트2개,농수축,58900
2020-05-01,11:21,강원도양구간편시래기15팩,농수축,29900
2020-05-01,12:21,NNF프린트티셔츠4종,의류,48000
2020-05-01,13:21,고칼슘검은콩두유48팩+호두아몬드두유48팩,농수축,29900
2020-05-01,14:21,끌레르드비쥬실버9255대보석스타일반지주얼리풀세트,잡화,527000
2020-05-01,15:21,(무이자)큐브초음파세척기,주방,349000
2020-05-01,16:20,여수순살갈치150gX10팩,농수축,30900
2020-05-01,16:21,여수순살갈치150gX10팩,농수축,30900
2020-05-01,16:40,여수순살갈치150gX10팩,농수축,30900
2020-05-01,16:41,여수순살갈치150gX10팩,농수축,30900
2020-05-01,17:00,여수순살갈치150gX10팩,농수축,30900
2020-05-01,17:01,여수순살갈치150gX10팩,농수축,30900
2020-05-01,17:21,오세득본갈비탕10팩,농수축,59900
2020-05-01,18:21,해피콜크로커다일IH프라이팬총4종,주방,89000
2020-05-01,19:21,LG전자통돌이세탁기TR14WK1(화이트),가전,439900
2020-05-01,20:20,국내산참조기총17팩,농수축,29900
2020-05-01,20:21,국내산참조기총17팩,농수축,29900
2020-05-01,20:40,국내산참조기총17팩,농수축,29900
2020-05-01,20:41,국내산참조기총17팩,농수축,29900
2020-05-01,21:00,국내산참조기총17팩,농수축,29900
2020-05-01,21:01,국내산참조기총17팩,농수축,29900
2020-05-01,21:21,대저농협2020햇대저토마토2.5kg+2.5kg,농수축,38900
2020-05-01,22:22,청정수산완도활전복29~32미,농수축,49900
2020-05-01,23:22,동양생명실속하나로암보험(체증형),무형,0
2020-05-02,0:22,(일시불)라쉬반프리미엄에디션포머로이드로즈패키지,속옷,88000
2020-05-02,1:22,(무이자)올리고가스와이드그릴레인지프리미엄형+버팔로캠핑쿨러백용기세트,주방,119000
2020-05-02,2:20,이나프아웃핏멀티다리미,생활용품,78000
2020-05-02,3:20,GIVERNTY지베르니라운지웨어(점퍼+티셔츠+팬츠),의류,38000
2020-05-02,5:21,삼성화재천만안심건강보험(암보험),무형,0
2020-05-02,6:21,한국인모유유래다이어트유산균BNR17비에날씬12주(3박스),건강기능,197000
2020-05-02,7:21,램프쿡자동회전냄비,주방,99000
2020-05-02,8:21,보루네오델루나유로탑슬라이딩LED침대슈퍼싱글,가구,547000
2020-05-02,9:21,NNF텐셀팬츠3종,의류,48000
2020-05-02,10:20,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-05-02,10:21,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-05-02,10:40,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-05-02,10:41,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-05-02,11:00,엘렌실라그린에너지썬스틱6개+에코백1종,이미용,78000
2020-05-02,11:01,엘렌실라그린에너지썬스틱6개+박스마스크1종,이미용,38900
2020-05-02,11:21,LG울트라HDTV75UM7100KNB,가전,2290000
2020-05-02,12:21,위니아에어컨1등급7형인버터(LRV07CLH),가전,748000
2020-05-02,13:21,지베르니코튼티셔츠5종,의류,58000
2020-05-02,14:21,구찌더블G오버선글라스,잡화,457000
2020-05-02,15:21,2020쿠쿠전기밥솥10인용(CRP-QS107FG/FS)+찜전골냄비+홈세트16P,주방,207000
2020-05-02,16:20,영산포숙성홍어회7팩,농수축,28900
2020-05-02,16:21,영산포숙성홍어회7팩,농수축,28900
2020-05-02,16:40,영산포숙성홍어회7팩,농수축,28900
2020-05-02,16:41,영산포숙성홍어회7팩,농수축,28900
2020-05-02,17:00,영산포숙성홍어회7팩,농수축,28900
2020-05-02,17:01,영산포숙성홍어회7팩,농수축,28900
2020-05-02,17:21,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-05-02,18:21,(일시불)삼성UHDTV75형(KU75UT7000FXKR)+삼성사운드바(HW-T450),가전,2090000
2020-05-02,19:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-05-02,20:21,청정수산완도활전복29~32미,농수축,49900
2020-05-02,21:21,이종임의별미김치3종(알타리김치2kg+열무김치2kg+나박김치1kg),농수축,29900
2020-05-02,22:22,(무이자)LG전자매직스페이스냉장고+큐브믹서기,가전,1489000
2020-05-02,23:22,프리드450상조서비스,무형,0
2020-05-03,0:22,"KT휴대폰(삼성갤럭시노트10,A30)",무형,0
2020-05-03,1:22,(일시불)선일금고이볼브시리즈EV-040,생활용품,440000
2020-05-03,2:20,제니하우스살롱코드염색제10박스+앰플10종+트리트먼트10종+염색보+라면포트,이미용,71010
2020-05-03,3:20,오행자금동전파스두세트,건강기능,68800
2020-05-03,5:21,(무이자)NEW국내제조IH옛가마솥,주방,66000
2020-05-03,6:21,마르엘라로사티린넨베스트세트,속옷,38900
2020-05-03,7:21,CERINIbyPAT남성카라티셔츠4종,의류,48900
2020-05-03,8:21,한일대용량스텐분쇄믹서기,주방,108800
2020-05-03,9:21,빨간스캔들리얼석류12박스,건강기능,148000
2020-05-03,10:20,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-05-03,10:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-05-03,10:40,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-05-03,10:41,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-05-03,11:00,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-05-03,11:01,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-05-03,11:20,프로스펙스남아이지웨어상하의10종세트,속옷,39900
2020-05-03,11:21,프로스펙스2020퍼포먼스드로즈패키지10종,속옷,48900
2020-05-03,11:40,프로스펙스남아이지웨어상하의10종세트,속옷,39900
2020-05-03,11:41,프로스펙스2020퍼포먼스드로즈패키지10종,속옷,48900
2020-05-03,12:00,프로스펙스남아이지웨어상하의10종세트,속옷,39900
2020-05-03,12:01,프로스펙스2020퍼포먼스드로즈패키지10종,속옷,48900
2020-05-03,12:21,DB손해보험참좋은운전자보험,무형,0
2020-05-03,13:21,(무이자)LG전자매직스페이스냉장고+큐브믹서기,가전,1489000
2020-05-03,14:21,캐리어에어컨AMC16VA2SAWGH,가전,1949000
2020-05-03,15:21,한입직화장어구이10팩(순한맛X6+매운맛X4),농수축,49900
2020-05-03,16:21,병천아우내옛날순대국총20팩(육수X10+야채순대국밥고기X5+찰순대국밥고기X5),농수축,29900
2020-05-03,17:21,(무이자)매직쉐프플랫타입전자레인지,주방,109000
2020-05-03,18:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림X2+쇼핑백,이미용,39800
2020-05-03,19:21,(무이자)보루네오피올레천연소가죽소파4인용,가구,948000
2020-05-03,20:21,2020년깐깐송도순포기김치8kg+백김치2kg,농수축,37900
2020-05-03,21:21,하림뼈없는양념닭발세트,농수축,39900
2020-05-03,22:22,LG울트라HDTV65UM7900BNA,가전,1540000
2020-05-03,23:22,피시원국내산햇손질문어7팩,농수축,48900
2020-05-04,0:22,긴급화재EASY119소화기3+3더블세트,생활용품,74000
2020-05-04,1:22,임화자의명인육포15gX40봉,농수축,38900
2020-05-04,2:00,페리엘리스2020YOUTH컬렉션선글라스3종,잡화,98000
2020-05-04,3:20,에지리법랑냄비세트,주방,229000
2020-05-04,5:21,행복돌침대로젠황토볼침대퀸사이즈,가구,648000
2020-05-04,6:21,안국루테인미니10010박스,건강기능,98000
2020-05-04,7:21,닥터웰프리미엄핸드뷰무선손안마기,생활용품,79000
2020-05-04,8:21,실바트인덕션우든후라이팬5종세트,주방,69900
2020-05-04,9:21,아가타스퀘어슬링백+블로퍼,잡화,58900
2020-05-04,10:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-05-04,11:21,고칼슘검은콩두유48팩+호두아몬드두유48팩,농수축,29900
2020-05-04,12:21,김영근명인의도토리묵가루세트(묵가루X5+건조묵X3),농수축,29900
2020-05-04,13:21,삼성화재천만안심건강보험(암보험),무형,0
2020-05-04,14:21,기절이불킹1+1세트(기절이불2장+베개커버4장),침구,103410
2020-05-04,15:21,위니아에어컨1등급7형인버터(LRV07CLH),가전,748000
2020-05-04,16:21,비비고만두(왕교자X2+김치왕교자X2+매운왕교자X2+고기만두X2+김치만두X2),농수축,29900
2020-05-04,17:21,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-05-04,18:20,에버라스트드로즈10+4종,속옷,38900
2020-05-04,18:21,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-05-04,18:35,에버라스트드로즈10+4종,속옷,38900
2020-05-04,18:36,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-05-04,18:50,에버라스트드로즈10+4종,속옷,38900
2020-05-04,18:51,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-05-04,19:05,에버라스트드로즈10+4종,속옷,38900
2020-05-04,19:06,에버라스트스텐다드드로즈10+4종(2020),속옷,38900
2020-05-04,19:21,족선생차콜풋샴푸X6+전용스프레이X2+풋브러쉬,생활용품,38900
2020-05-04,20:21,보루네오델루나유로탑슬라이딩LED침대킹,가구,647000
2020-05-04,21:21,완도한입활전복1.2kg,농수축,28900
2020-05-04,22:22,대저농협2020햇대저토마토2.5kg+2.5kg,농수축,38900
2020-05-04,23:22,동양생명실속하나로암보험(체증형),무형,0
2020-05-05,0:22,(상담상품)넥센타이어렌탈서비스,무형,0
2020-05-05,1:22,CERINIbyPAT남성올데이기능성티셔츠8종,의류,58900
2020-05-05,2:20,삼성화재천만안심건강보험(암보험),무형,0
2020-05-05,3:20,공백세탁조클리너실속형8박스,생활용품,58800
2020-05-05,5:21,닥터본블랙홀베개가족세트/총4개,생활용품,78900
2020-05-05,6:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+윌유메리미200mlX2+테크산소크린+퐁퐁주방세제,생활용품,29900
2020-05-05,7:21,델키생선구이오븐(DKT-100)(철가마냄비+후라이팬1종),주방,88000
2020-05-05,8:21,프리지아안단티노솝베리헤어컬러(본품X2+리필X4)+샴푸,이미용,48800
2020-05-05,9:20,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-05-05,9:21,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-05-05,9:40,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-05-05,9:41,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-05-05,10:00,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-05-05,10:01,시스마르스삭스스니커즈+슬립온+선글라스,잡화,38800
2020-05-05,10:21,LG전자통돌이세탁기TR14WK1(화이트),가전,439900
2020-05-05,11:21,미식백과국내산오곡누룽지75봉,농수축,39900
2020-05-05,12:20,푸마DRY-CELL에센셜브라팬티7세트(3차),속옷,138000
